item_id,arrival_time_hr,completion_time_hr,cycle_time_min,steps_completed,path,replication,scenario,scenario_key,config
176,1.706640767098049,2.0511755999382126,20.672089970409818,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
188,1.8743772816058333,2.0565937723379895,10.93298944392937,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
190,1.9280358549945449,2.0958857517683582,10.0709938064288,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
191,1.9301674795147896,2.102467043512526,10.337973839864176,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
192,1.9332422081537783,2.109399140182729,10.569415921737026,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
189,1.8816967426104478,2.1100746417349328,13.702673947469094,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
187,1.8586735400011152,2.1313511686473827,16.360657718776054,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
199,2.031678417512104,2.1442635115327136,6.755105641236581,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
195,1.991574118901454,2.1545022359953574,9.775687025634205,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
193,1.9777603732029787,2.1606924837002413,10.975926629835753,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
194,1.9786386414833579,2.161163729613497,10.951505287808342,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
201,2.045740847748892,2.1681221005613236,7.342875168745904,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
204,2.073631505250852,2.1720388934043644,5.904443289210741,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
200,2.0412691601136874,2.203671106053976,9.744116756417327,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
196,1.99975303042505,2.231780746114592,13.921662941372524,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
198,2.0253039138246924,2.23683232092754,12.691704426170842,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
208,2.138331806551482,2.23807896002319,5.984829208302482,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
203,2.0671510034657885,2.257563010896845,11.424720445863388,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
197,2.0142763599344518,2.264044725094358,14.986101909594378,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
205,2.0869622851139447,2.2762898099236053,11.359651488579638,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
207,2.1339421956921205,2.278635023546647,8.681569671271578,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
209,2.141011117217709,2.282985363510296,8.518454777555222,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
202,2.057571359222762,2.2853077540185183,13.664183687745375,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
212,2.1748581947528716,2.2952885216387022,7.22581961314984,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
210,2.1456037462727724,2.301716009437642,9.366735789892182,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
211,2.1552514168104757,2.3085114165376788,9.195599983632183,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
206,2.1129521564725957,2.3174456678977546,12.269610685509535,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
215,2.247930902719262,2.322016337601234,4.445126092918317,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
214,2.2338964569504474,2.338642914338255,6.284787443268458,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
213,2.222971422022749,2.343498063782472,7.231598505583383,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
216,2.2632938285069297,2.3662627233653213,6.1781336915034935,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
217,2.26643235270064,2.3748508746342654,6.505111316017533,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
221,2.313189372611443,2.397285169839263,5.045747833669214,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
219,2.2998106014255675,2.4282816854382276,7.70826504075961,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
218,2.2720396182337854,2.452121492815219,10.804912474886006,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
222,2.330603610971522,2.481283674535584,9.040803813843743,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
223,2.335890391582417,2.4916874675862104,9.347824560227593,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
225,2.3604288918965506,2.4974077813542874,8.21873336746421,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
227,2.397622944292247,2.502293092644506,6.280208901135538,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
224,2.344062746521575,2.5069072118335245,9.770667918716978,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
226,2.387253178110258,2.5090328424229953,7.306779858764241,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
228,2.4177124544890187,2.542951294624389,7.514330408122207,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
230,2.4203362325521987,2.546526827193761,7.5714356784937475,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
220,2.3123880199586577,2.57400158867873,15.696814123204348,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
231,2.422065704425685,2.5967852818913046,10.48317464793719,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
234,2.441040554989865,2.5994194751305018,9.502735208438216,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
235,2.456533447832493,2.600335108904417,8.628099664315423,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
229,2.418222135441574,2.600507837555286,10.937142126822712,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
233,2.4279156525126737,2.608380269751754,10.827877034344828,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
232,2.422927665512882,2.6218192525814805,11.9334952241159,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
237,2.4894391358437438,2.624637984932205,8.111930945307675,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
241,2.5150187779265507,2.6634997685800044,8.90885943920722,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
242,2.528274846154768,2.668358856218414,8.405040603818748,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
236,2.461352854103705,2.6784595813690575,13.026403635921158,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
244,2.5388969956896306,2.6873511995831696,8.907252233612342,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
240,2.514478470246749,2.6967244423125742,10.93475832394951,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
238,2.5006680629693308,2.6971107741953295,11.786562673559926,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
243,2.5387147717091665,2.7161542964273893,10.646371483093366,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
246,2.5451272459451064,2.729131554229851,11.04025849708468,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
249,2.5801186983449735,2.7428092466187635,9.761432896427396,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
245,2.5432515933243356,2.7479784920664603,12.283613924527481,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
247,2.5509566822531244,2.7485522342138333,11.855733117642533,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
250,2.584151256930307,2.771705532855591,11.253256555517037,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
252,2.5908056680076363,2.773330949587267,10.951516894777846,6,Order Batching > Pick List Gen > Picking > Quality Check > Packing > Dispatch,0,Warehouse Pick-and-Pack,warehouse,Zone Picking
